subject,bias,absolute,group,group_c,time,time_c,hand,hand_c,degree
22,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",12
22,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
22,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
22,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
22,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",28
22,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
22,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
22,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
22,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
22,-9,9,disturbance,"0,5",post,"0,5",left,"-0,5",30
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-16
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-4
22,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-20
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",18
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",14
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-24
22,-4,4,disturbance,"0,5",post,"0,5",left,"-0,5",22
22,-4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-28
22,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-12
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",10
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",26
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",6
22,0,0,disturbance,"0,5",post,"0,5",right,"0,5",-8
22,0,0,disturbance,"0,5",post,"0,5",right,"0,5",2
22,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-10
22,-8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-14
22,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",24
22,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-26
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",28
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-22
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",12
22,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",8
22,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-18
22,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",4
22,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",20
22,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",16
22,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-6
22,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-2
22,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-30
23,1,1,control,"-0,5",pre,"-0,5",right,"0,5",18
23,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",26
23,4,4,control,"-0,5",pre,"-0,5",left,"-0,5",22
23,"0,5","0,5",control,"-0,5",pre,"-0,5",right,"0,5",-24
23,0,0,control,"-0,5",pre,"-0,5",right,"0,5",-16
23,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-8
23,2,2,control,"-0,5",pre,"-0,5",right,"0,5",2
23,3,3,control,"-0,5",pre,"-0,5",right,"0,5",10
23,7,7,control,"-0,5",pre,"-0,5",left,"-0,5",-12
23,6,6,control,"-0,5",pre,"-0,5",left,"-0,5",-4
23,6,6,control,"-0,5",pre,"-0,5",left,"-0,5",-28
23,"1,5","1,5",control,"-0,5",pre,"-0,5",left,"-0,5",6
23,"4,5","4,5",control,"-0,5",pre,"-0,5",left,"-0,5",-20
23,"-1,5","1,5",control,"-0,5",pre,"-0,5",left,"-0,5",14
23,8,8,control,"-0,5",pre,"-0,5",left,"-0,5",30
23,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-22
23,"4,5","4,5",control,"-0,5",pre,"-0,5",left,"-0,5",-10
23,3,3,control,"-0,5",pre,"-0,5",right,"0,5",12
23,1,1,control,"-0,5",pre,"-0,5",right,"0,5",28
23,8,8,control,"-0,5",pre,"-0,5",left,"-0,5",-2
23,7,7,control,"-0,5",pre,"-0,5",left,"-0,5",-26
23,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-30
23,"7,5","7,5",control,"-0,5",pre,"-0,5",left,"-0,5",16
23,4,4,control,"-0,5",pre,"-0,5",right,"0,5",20
23,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-6
23,"5,5","5,5",control,"-0,5",pre,"-0,5",left,"-0,5",24
23,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-14
23,8,8,control,"-0,5",pre,"-0,5",left,"-0,5",8
23,4,4,control,"-0,5",pre,"-0,5",right,"0,5",4
23,7,7,control,"-0,5",pre,"-0,5",left,"-0,5",-18
23,4,4,control,"-0,5",post,"0,5",left,"-0,5",10
23,2,2,control,"-0,5",post,"0,5",left,"-0,5",2
23,3,3,control,"-0,5",post,"0,5",left,"-0,5",18
23,4,4,control,"-0,5",post,"0,5",left,"-0,5",-16
23,-4,4,control,"-0,5",post,"0,5",right,"0,5",-4
23,-3,3,control,"-0,5",post,"0,5",right,"0,5",-12
23,1,1,control,"-0,5",post,"0,5",left,"-0,5",-24
23,"0,5","0,5",control,"-0,5",post,"0,5",right,"0,5",22
23,"-4,5","4,5",control,"-0,5",post,"0,5",right,"0,5",14
23,-5,5,control,"-0,5",post,"0,5",right,"0,5",6
23,-5,5,control,"-0,5",post,"0,5",left,"-0,5",26
23,-4,4,control,"-0,5",post,"0,5",right,"0,5",-20
23,-2,2,control,"-0,5",post,"0,5",right,"0,5",30
23,-1,1,control,"-0,5",post,"0,5",right,"0,5",-28
23,6,6,control,"-0,5",post,"0,5",left,"-0,5",-8
23,"1,5","1,5",control,"-0,5",post,"0,5",right,"0,5",-10
23,-1,1,control,"-0,5",post,"0,5",left,"-0,5",20
23,4,4,control,"-0,5",post,"0,5",left,"-0,5",4
23,1,1,control,"-0,5",post,"0,5",left,"-0,5",12
23,-3,3,control,"-0,5",post,"0,5",right,"0,5",-18
23,-2,2,control,"-0,5",post,"0,5",left,"-0,5",28
23,6,6,control,"-0,5",post,"0,5",left,"-0,5",-22
23,-2,2,control,"-0,5",post,"0,5",right,"0,5",-26
23,"1,5","1,5",control,"-0,5",post,"0,5",right,"0,5",24
23,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-30
23,-2,2,control,"-0,5",post,"0,5",right,"0,5",-2
23,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-14
23,-2,2,control,"-0,5",post,"0,5",right,"0,5",16
23,"-2,5","2,5",control,"-0,5",post,"0,5",left,"-0,5",-6
23,"0,5","0,5",control,"-0,5",post,"0,5",right,"0,5",8
24,"-2,5","2,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-4
24,"0,5","0,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
24,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",30
24,"1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",22
24,5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",26
24,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-20
24,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
24,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-28
24,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",10
24,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
24,"1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",14
24,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
24,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
24,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",6
24,"2,5","2,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",18
24,"5,5","5,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",28
24,7,7,disturbance,"0,5",pre,"-0,5",right,"0,5",16
24,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-10
24,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-6
24,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-2
24,-6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",-30
24,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-14
24,"-0,5","0,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",4
24,"2,5","2,5",disturbance,"0,5",pre,"-0,5",right,"0,5",8
24,"3,5","3,5",disturbance,"0,5",pre,"-0,5",right,"0,5",24
24,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-26
24,"-1,5","1,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",12
24,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",20
24,"0,5","0,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-18
24,"-5,5","5,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-22
24,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",30
24,"4,5","4,5",disturbance,"0,5",post,"0,5",right,"0,5",10
24,-6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-20
24,"-3,5","3,5",disturbance,"0,5",post,"0,5",left,"-0,5",6
24,4,4,disturbance,"0,5",post,"0,5",right,"0,5",26
24,4,4,disturbance,"0,5",post,"0,5",right,"0,5",18
24,"-6,5","6,5",disturbance,"0,5",post,"0,5",left,"-0,5",-28
24,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",14
24,"-1,5","1,5",disturbance,"0,5",post,"0,5",left,"-0,5",-12
24,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-4
24,4,4,disturbance,"0,5",post,"0,5",right,"0,5",-16
24,1,1,disturbance,"0,5",post,"0,5",right,"0,5",-24
24,"-1,5","1,5",disturbance,"0,5",post,"0,5",right,"0,5",-8
24,"-2,5","2,5",disturbance,"0,5",post,"0,5",left,"-0,5",22
24,1,1,disturbance,"0,5",post,"0,5",right,"0,5",2
24,"0,5","0,5",disturbance,"0,5",post,"0,5",left,"-0,5",16
24,"5,5","5,5",disturbance,"0,5",post,"0,5",right,"0,5",-6
24,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",8
24,4,4,disturbance,"0,5",post,"0,5",right,"0,5",-22
24,"-0,5","0,5",disturbance,"0,5",post,"0,5",right,"0,5",28
24,"1,5","1,5",disturbance,"0,5",post,"0,5",right,"0,5",12
24,"0,5","0,5",disturbance,"0,5",post,"0,5",left,"-0,5",24
24,"-3,5","3,5",disturbance,"0,5",post,"0,5",left,"-0,5",-26
24,"-4,5","4,5",disturbance,"0,5",post,"0,5",left,"-0,5",-18
24,"2,5","2,5",disturbance,"0,5",post,"0,5",right,"0,5",-30
24,"2,5","2,5",disturbance,"0,5",post,"0,5",right,"0,5",-14
24,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-2
24,2,2,disturbance,"0,5",post,"0,5",right,"0,5",20
24,"-0,5","0,5",disturbance,"0,5",post,"0,5",right,"0,5",4
24,"-4,5","4,5",disturbance,"0,5",post,"0,5",left,"-0,5",-10
25,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-8
25,"5,5","5,5",control,"-0,5",pre,"-0,5",right,"0,5",-12
25,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",-16
25,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-24
25,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-4
25,"5,5","5,5",control,"-0,5",pre,"-0,5",right,"0,5",6
25,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-20
25,"4,5","4,5",control,"-0,5",pre,"-0,5",right,"0,5",22
25,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",18
25,9,9,control,"-0,5",pre,"-0,5",right,"0,5",14
25,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-28
25,"-0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",26
25,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",2
25,"2,5","2,5",control,"-0,5",pre,"-0,5",left,"-0,5",10
25,9,9,control,"-0,5",pre,"-0,5",right,"0,5",30
25,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-26
25,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",4
25,8,8,control,"-0,5",pre,"-0,5",right,"0,5",-10
25,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-6
25,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",20
25,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-2
25,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-14
25,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-22
25,"-0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",28
25,"8,5","8,5",control,"-0,5",pre,"-0,5",right,"0,5",16
25,12,12,control,"-0,5",pre,"-0,5",right,"0,5",-18
25,7,7,control,"-0,5",pre,"-0,5",right,"0,5",8
25,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-30
25,6,6,control,"-0,5",pre,"-0,5",right,"0,5",24
25,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",12
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-20
25,9,9,control,"-0,5",post,"0,5",right,"0,5",2
25,5,5,control,"-0,5",post,"0,5",right,"0,5",18
25,8,8,control,"-0,5",post,"0,5",right,"0,5",-16
25,-5,5,control,"-0,5",post,"0,5",left,"-0,5",14
25,-4,4,control,"-0,5",post,"0,5",left,"-0,5",6
25,4,4,control,"-0,5",post,"0,5",left,"-0,5",-12
25,1,1,control,"-0,5",post,"0,5",left,"-0,5",-28
25,7,7,control,"-0,5",post,"0,5",right,"0,5",10
25,8,8,control,"-0,5",post,"0,5",right,"0,5",-24
25,0,0,control,"-0,5",post,"0,5",left,"-0,5",30
25,-3,3,control,"-0,5",post,"0,5",left,"-0,5",22
25,8,8,control,"-0,5",post,"0,5",right,"0,5",26
25,"8,5","8,5",control,"-0,5",post,"0,5",right,"0,5",-8
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-4
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",24
25,8,8,control,"-0,5",post,"0,5",right,"0,5",28
25,"1,5","1,5",control,"-0,5",post,"0,5",left,"-0,5",-10
25,"10,5","10,5",control,"-0,5",post,"0,5",right,"0,5",-6
25,5,5,control,"-0,5",post,"0,5",right,"0,5",20
25,2,2,control,"-0,5",post,"0,5",left,"-0,5",8
25,"4,5","4,5",control,"-0,5",post,"0,5",right,"0,5",-30
25,5,5,control,"-0,5",post,"0,5",right,"0,5",12
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-2
25,0,0,control,"-0,5",post,"0,5",left,"-0,5",-26
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-18
25,10,10,control,"-0,5",post,"0,5",right,"0,5",-22
25,"8,5","8,5",control,"-0,5",post,"0,5",right,"0,5",4
25,-1,1,control,"-0,5",post,"0,5",left,"-0,5",16
25,5,5,control,"-0,5",post,"0,5",right,"0,5",-14
26,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",30
26,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",18
26,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",14
26,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",10
26,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-16
26,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",6
26,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",22
26,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-8
26,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-24
26,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-28
26,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-4
26,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",26
26,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",2
26,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-12
26,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-20
26,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-18
26,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",12
26,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",16
26,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-26
26,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",20
26,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-22
26,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",4
26,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-6
26,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",8
26,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",28
26,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-2
26,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",24
26,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-10
26,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-14
26,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-30
26,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-24
26,1,1,disturbance,"0,5",post,"0,5",right,"0,5",14
26,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",2
26,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-16
26,5,5,disturbance,"0,5",post,"0,5",right,"0,5",22
26,4,4,disturbance,"0,5",post,"0,5",right,"0,5",30
26,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",6
26,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",18
26,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",26
26,3,3,disturbance,"0,5",post,"0,5",right,"0,5",-12
26,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-8
26,2,2,disturbance,"0,5",post,"0,5",right,"0,5",-4
26,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",10
26,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-28
26,2,2,disturbance,"0,5",post,"0,5",right,"0,5",-20
26,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",24
26,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-10
26,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-6
26,1,1,disturbance,"0,5",post,"0,5",right,"0,5",28
26,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",16
26,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",-30
26,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",4
26,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",20
26,-6,6,disturbance,"0,5",post,"0,5",right,"0,5",-14
26,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-18
26,-4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-26
26,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-2
26,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",-22
26,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",12
26,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",8
27,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",10
27,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-8
27,2,2,control,"-0,5",pre,"-0,5",right,"0,5",14
27,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-16
27,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-12
27,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-28
27,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-20
27,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-24
27,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-4
27,6,6,control,"-0,5",pre,"-0,5",right,"0,5",6
27,3,3,control,"-0,5",pre,"-0,5",right,"0,5",22
27,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",2
27,5,5,control,"-0,5",pre,"-0,5",right,"0,5",30
27,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",18
27,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",26
27,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-10
27,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",24
27,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-2
27,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-26
27,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-22
27,5,5,control,"-0,5",pre,"-0,5",right,"0,5",-14
27,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",16
27,3,3,control,"-0,5",pre,"-0,5",right,"0,5",4
27,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-18
27,3,3,control,"-0,5",pre,"-0,5",right,"0,5",28
27,3,3,control,"-0,5",pre,"-0,5",right,"0,5",-30
27,3,3,control,"-0,5",pre,"-0,5",right,"0,5",20
27,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",8
27,4,4,control,"-0,5",pre,"-0,5",right,"0,5",12
27,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-6
27,0,0,control,"-0,5",post,"0,5",right,"0,5",-16
27,-3,3,control,"-0,5",post,"0,5",left,"-0,5",-20
27,0,0,control,"-0,5",post,"0,5",right,"0,5",-24
27,3,3,control,"-0,5",post,"0,5",left,"-0,5",30
27,1,1,control,"-0,5",post,"0,5",left,"-0,5",6
27,1,1,control,"-0,5",post,"0,5",left,"-0,5",-28
27,4,4,control,"-0,5",post,"0,5",right,"0,5",-8
27,-3,3,control,"-0,5",post,"0,5",left,"-0,5",22
27,2,2,control,"-0,5",post,"0,5",left,"-0,5",-4
27,1,1,control,"-0,5",post,"0,5",left,"-0,5",-12
27,-1,1,control,"-0,5",post,"0,5",left,"-0,5",14
27,5,5,control,"-0,5",post,"0,5",right,"0,5",26
27,3,3,control,"-0,5",post,"0,5",right,"0,5",10
27,2,2,control,"-0,5",post,"0,5",right,"0,5",18
27,2,2,control,"-0,5",post,"0,5",right,"0,5",2
27,0,0,control,"-0,5",post,"0,5",right,"0,5",8
27,-2,2,control,"-0,5",post,"0,5",left,"-0,5",-14
27,0,0,control,"-0,5",post,"0,5",left,"-0,5",20
27,4,4,control,"-0,5",post,"0,5",right,"0,5",-10
27,2,2,control,"-0,5",post,"0,5",left,"-0,5",28
27,1,1,control,"-0,5",post,"0,5",left,"-0,5",-30
27,3,3,control,"-0,5",post,"0,5",left,"-0,5",12
27,4,4,control,"-0,5",post,"0,5",right,"0,5",-2
27,3,3,control,"-0,5",post,"0,5",left,"-0,5",-22
27,3,3,control,"-0,5",post,"0,5",right,"0,5",24
27,2,2,control,"-0,5",post,"0,5",right,"0,5",-26
27,4,4,control,"-0,5",post,"0,5",left,"-0,5",4
27,3,3,control,"-0,5",post,"0,5",right,"0,5",-18
27,2,2,control,"-0,5",post,"0,5",left,"-0,5",-6
27,3,3,control,"-0,5",post,"0,5",right,"0,5",16
28,6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",26
28,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",22
28,7,7,disturbance,"0,5",pre,"-0,5",right,"0,5",14
28,-5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-20
28,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
28,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
28,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-4
28,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
28,-4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-28
28,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",18
28,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",30
28,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
28,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",10
28,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",6
28,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
28,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",28
28,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
28,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
28,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
28,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
28,-4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
28,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
28,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
28,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",20
28,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
28,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
28,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",4
28,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
28,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",12
28,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
28,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-20
28,5,5,disturbance,"0,5",post,"0,5",right,"0,5",26
28,4,4,disturbance,"0,5",post,"0,5",right,"0,5",10
28,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",14
28,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-28
28,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",-24
28,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-4
28,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",6
28,3,3,disturbance,"0,5",post,"0,5",right,"0,5",18
28,2,2,disturbance,"0,5",post,"0,5",right,"0,5",2
28,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-12
28,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-16
28,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",22
28,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",-8
28,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",30
28,4,4,disturbance,"0,5",post,"0,5",right,"0,5",16
28,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",-26
28,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",4
28,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",28
28,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",12
28,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-2
28,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",20
28,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-6
28,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-22
28,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-14
28,6,6,disturbance,"0,5",post,"0,5",right,"0,5",8
28,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-30
28,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-10
28,2,2,disturbance,"0,5",post,"0,5",right,"0,5",24
28,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",-18
29,-11,11,control,"-0,5",pre,"-0,5",left,"-0,5",10
29,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-24
29,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-8
29,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",2
29,4,4,control,"-0,5",pre,"-0,5",right,"0,5",6
29,1,1,control,"-0,5",pre,"-0,5",right,"0,5",-4
29,-11,11,control,"-0,5",pre,"-0,5",left,"-0,5",-16
29,-9,9,control,"-0,5",pre,"-0,5",left,"-0,5",18
29,4,4,control,"-0,5",pre,"-0,5",right,"0,5",30
29,-10,10,control,"-0,5",pre,"-0,5",left,"-0,5",26
